Instance ID,Final Coin,initial_amount,DIRT_Newcost,DIRT_Normal_upgrade_cost,DIRT_Normal_speed_bonus,DIRT_Plus_upgrade_cost,DIRT_Plus_speed_bonus,DIRT_Extra_upgrade_cost,DIRT_Extra_speed_bonus,DIRT_Ultra_upgrade_cost,DIRT_Ultra_speed_bonus
57,120,100,50,20,0,60,0.05,120,0.1,0,0.2
58,60,100,50,20,0,60,0.05,120,0.1,0,0.2
59,60,100,50,20,0,60,0.05,120,0.1,0,0.2
60,140,100,50,20,0,60,0.05,120,0.1,0,0.2
61,40,100,50,20,0,60,0.05,125,0.1,0,0.2
62,90,100,50,20,0,60,0.05,125,0.1,0,0.2
63,85,100,50,20,0,60,0.05,125,0.1,0,0.2
64,80,100,50,20,0,60,0.05,125,0.1,0,0.2
65,10,100,50,20,0,60,0.05,125,0.1,0,0.2
66,55,100,50,20,0,60,0.05,125,0.1,0,0.2
67,40,100,50,20,0,60,0.05,125,0.1,0,0.2
68,60,100,50,20,0,60,0.05,125,0.1,0,0.2
69,10,100,50,20,0,60,0.05,125,0.1,0,0.2
70,30,100,50,20,0,60,0.05,125,0.1,0,0.2
71,100,100,50,20,0,60,0.05,125,0.1,0,0.2
72,70,100,50,20,0,60,0.05,125,0.1,0,0.2
73,90,100,50,20,0,60,0.05,125,0.1,0,0.2
74,90,100,50,20,0,60,0.05,125,0.1,0,0.2
75,130,100,50,20,0,60,0.05,125,0.1,0,0.2
76,75,100,50,20,0,60,0.05,125,0.1,0,0.2
77,100,100,50,20,0,60,0.05,125,0.1,0,0.2
78,70,100,50,20,0,60,0.05,125,0.1,0,0.2
79,100,100,50,20,0,60,0.05,125,0.1,0,0.2
80,60,100,50,20,0,60,0.05,125,0.1,0,0.2
81,100,100,50,20,0,60,0.05,125,0.1,0,0.2
82,70,100,50,20,0,60,0.05,125,0.1,0,0.2
83,30,100,50,20,0,60,0.05,125,0.1,0,0.2
84,30,100,50,20,0,60,0.05,125,0.1,0,0.2
85,80,100,50,20,0,60,0.05,125,0.1,0,0.2
86,80,100,50,20,0,60,0.05,125,0.1,0,0.2
87,60,100,50,20,0,60,0.05,125,0.1,0,0.2
88,70,100,50,20,0,60,0.05,125,0.1,0,0.2
89,0,100,50,20,0,60,0.05,125,0.1,0,0.2
90,110,100,50,20,0,60,0.05,125,0.1,0,0.2
91,150,100,50,20,0,60,0.05,130,0.1,0,0.2
92,60,100,50,20,0,60,0.05,130,0.1,0,0.2
93,110,100,50,20,0,60,0.05,130,0.1,0,0.2
94,50,100,50,20,0,60,0.05,130,0.1,0,0.2
95,0,100,50,20,0,60,0.05,130,0.1,0,0.2
96,80,100,50,20,0,60,0.05,130,0.1,0,0.2
97,50,100,50,20,0,60,0.05,130,0.1,0,0.2
98,90,100,50,20,0,60,0.05,130,0.1,0,0.2
99,90,100,50,20,0,60,0.05,130,0.1,0,0.2
100,90,100,50,20,0,60,0.05,130,0.1,0,0.2
101,50,100,50,20,0,60,0.05,130,0.1,0,0.2
102,10,100,50,20,0,60,0.05,130,0.1,0,0.2
103,140,100,50,20,0,60,0.05,130,0.1,0,0.2
104,70,100,50,20,0,60,0.05,130,0.1,0,0.2
105,130,100,50,20,0,60,0.05,130,0.1,0,0.2
106,70,100,50,20,0,60,0.05,130,0.1,0,0.2
107,80,100,50,20,0,60,0.05,130,0.1,0,0.2
108,70,100,50,20,0,60,0.05,130,0.1,0,0.2
109,50,100,50,20,0,60,0.05,130,0.1,0,0.2
110,100,100,50,20,0,60,0.05,130,0.1,0,0.2
111,110,100,50,20,0,60,0.05,130,0.1,0,0.2
112,30,100,50,20,0,60,0.05,130,0.1,0,0.2
113,130,100,50,20,0,60,0.05,130,0.1,0,0.2
114,50,100,50,20,0,60,0.05,130,0.1,0,0.2
115,100,100,50,20,0,60,0.05,130,0.1,0,0.2
116,20,100,50,20,0,60,0.05,130,0.1,0,0.2
117,110,100,50,20,0,60,0.05,130,0.1,0,0.2
118,110,100,50,20,0,60,0.05,130,0.1,0,0.2
119,90,100,50,20,0,60,0.05,130,0.1,0,0.2
120,50,100,50,20,0,60,0.05,130,0.1,0,0.2
121,20,100,50,20,0,60,0.05,135,0.1,0,0.2
122,60,100,50,20,0,60,0.05,135,0.1,0,0.2
123,30,100,50,20,0,60,0.05,135,0.1,0,0.2
124,120,100,50,20,0,60,0.05,135,0.1,0,0.2
125,60,100,50,20,0,60,0.05,135,0.1,0,0.2
126,100,100,50,20,0,60,0.05,135,0.1,0,0.2
127,80,100,50,20,0,60,0.05,135,0.1,0,0.2
128,90,100,50,20,0,60,0.05,135,0.1,0,0.2
129,40,100,50,20,0,60,0.05,135,0.1,0,0.2
130,90,100,50,20,0,60,0.05,135,0.1,0,0.2
131,50,100,50,20,0,60,0.05,135,0.1,0,0.2
132,25,100,50,20,0,60,0.05,135,0.1,0,0.2
133,140,100,50,20,0,60,0.05,135,0.1,0,0.2
134,110,100,50,20,0,60,0.05,135,0.1,0,0.2
135,50,100,50,20,0,60,0.05,135,0.1,0,0.2
136,30,100,50,20,0,60,0.05,135,0.1,0,0.2
137,30,100,50,20,0,60,0.05,135,0.1,0,0.2
138,50,100,50,20,0,60,0.05,135,0.1,0,0.2
139,50,100,50,20,0,60,0.05,135,0.1,0,0.2
140,140,100,50,20,0,60,0.05,135,0.1,0,0.2
141,30,100,50,20,0,60,0.05,135,0.1,0,0.2
142,100,100,50,20,0,60,0.05,135,0.1,0,0.2
143,140,100,50,20,0,60,0.05,135,0.1,0,0.2
144,110,100,50,20,0,60,0.05,135,0.1,0,0.2
145,60,100,50,20,0,60,0.05,135,0.1,0,0.2
146,120,100,50,20,0,60,0.05,135,0.1,0,0.2
147,80,100,50,20,0,60,0.05,135,0.1,0,0.2
148,100,100,50,20,0,60,0.05,135,0.1,0,0.2
149,60,100,50,20,0,60,0.05,135,0.1,0,0.2
150,30,100,50,20,0,60,0.05,135,0.1,0,0.2
151,100,100,50,20,0,60,0.05,125,0.1,0,0.2
152,30,100,50,20,0,60,0.05,125,0.1,0,0.2
153,60,100,50,20,0,60,0.05,125,0.1,0,0.2
154,20,100,50,20,0,60,0.05,125,0.1,0,0.2
155,110,100,50,20,0,60,0.05,125,0.1,0,0.2
156,70,100,50,20,0,60,0.05,125,0.1,0,0.2
157,100,100,50,20,0,60,0.05,125,0.1,0,0.2
158,110,100,50,20,0,60,0.05,125,0.1,0,0.2
159,30,100,50,20,0,60,0.05,125,0.1,0,0.2
160,120,100,50,20,0,60,0.05,125,0.1,0,0.2
161,70,100,50,20,0,60,0.05,125,0.1,0,0.2
162,50,100,50,20,0,60,0.05,125,0.1,0,0.2
163,120,100,50,20,0,60,0.05,125,0.1,0,0.2
164,30,100,50,20,0,60,0.05,125,0.1,0,0.2
165,40,100,50,20,0,60,0.05,125,0.1,0,0.2
166,30,100,50,20,0,60,0.05,125,0.1,0,0.2
167,50,100,50,20,0,60,0.05,125,0.1,0,0.2
168,70,100,50,20,0,60,0.05,125,0.1,0,0.2
169,110,100,50,20,0,60,0.05,125,0.1,0,0.2
170,40,100,50,20,0,60,0.05,125,0.1,0,0.2
171,40,100,50,20,0,60,0.05,125,0.1,0,0.2
172,100,100,50,20,0,60,0.05,125,0.1,0,0.2
173,90,100,50,20,0,60,0.05,125,0.1,0,0.2
174,30,100,50,20,0,60,0.05,125,0.1,0,0.2
175,50,100,50,20,0,60,0.05,125,0.1,0,0.2
176,40,100,50,20,0,60,0.05,125,0.1,0,0.2
177,120,100,50,20,0,60,0.05,125,0.1,0,0.2
178,30,100,50,20,0,60,0.05,125,0.1,0,0.2
179,20,100,50,20,0,60,0.05,125,0.1,0,0.2
180,100,100,50,20,0,60,0.05,125,0.1,0,0.2
181,110,150,50,20,0,60,0.05,125,0.1,0,0.2
182,120,150,50,20,0,60,0.05,125,0.1,0,0.2
183,90,150,50,20,0,60,0.05,125,0.1,0,0.2
184,120,150,50,20,0,60,0.05,125,0.1,0,0.2
185,60,150,50,20,0,60,0.05,125,0.1,0,0.2
186,100,150,50,20,0,60,0.05,125,0.1,0,0.2
187,160,150,50,20,0,60,0.05,125,0.1,0,0.2
188,180,150,50,20,0,60,0.05,125,0.1,0,0.2
189,90,150,50,20,0,60,0.05,125,0.1,0,0.2
190,120,150,50,20,0,60,0.05,125,0.1,0,0.2
191,100,150,50,20,0,60,0.05,125,0.1,0,0.2
192,80,150,50,20,0,60,0.05,125,0.1,0,0.2
193,130,150,50,20,0,60,0.05,125,0.1,0,0.2
194,15,150,50,20,0,60,0.05,125,0.1,0,0.2
195,10,150,50,20,0,60,0.05,125,0.1,0,0.2
196,95,150,50,20,0,60,0.05,125,0.1,0,0.2
197,120,150,50,20,0,60,0.05,125,0.1,0,0.2
198,80,150,50,20,0,60,0.05,125,0.1,0,0.2
199,20,150,50,20,0,60,0.05,125,0.1,0,0.2
200,140,150,50,20,0,60,0.05,125,0.1,0,0.2
201,65,150,50,20,0,60,0.05,125,0.1,0,0.2
202,90,150,50,20,0,60,0.05,125,0.1,0,0.2
203,30,150,50,20,0,60,0.05,125,0.1,0,0.2
204,180,150,50,20,0,60,0.05,125,0.1,0,0.2
205,30,150,50,20,0,60,0.05,125,0.1,0,0.2
206,110,150,50,20,0,60,0.05,125,0.1,0,0.2
207,170,150,50,20,0,60,0.05,125,0.1,0,0.2
208,130,150,50,20,0,60,0.05,125,0.1,0,0.2
209,40,150,50,20,0,60,0.05,125,0.1,0,0.2
210,150,150,50,20,0,60,0.05,125,0.1,0,0.2
211,140,200,50,20,0,60,0.05,125,0.1,0,0.2
212,65,200,50,20,0,60,0.05,125,0.1,0,0.2
213,100,200,50,20,0,60,0.05,125,0.1,0,0.2
214,140,200,50,20,0,60,0.05,125,0.1,0,0.2
215,75,200,50,20,0,60,0.05,125,0.1,0,0.2
216,150,200,50,20,0,60,0.05,125,0.1,0,0.2
217,90,200,50,20,0,60,0.05,125,0.1,0,0.2
218,55,200,50,20,0,60,0.05,125,0.1,0,0.2
219,130,200,50,20,0,60,0.05,125,0.1,0,0.2
220,200,200,50,20,0,60,0.05,125,0.1,0,0.2
221,30,200,50,20,0,60,0.05,125,0.1,0,0.2
222,160,200,50,20,0,60,0.05,125,0.1,0,0.2
223,160,200,50,20,0,60,0.05,125,0.1,0,0.2
224,105,200,50,20,0,60,0.05,125,0.1,0,0.2
225,220,200,50,20,0,60,0.05,125,0.1,0,0.2
226,120,200,50,20,0,60,0.05,125,0.1,0,0.2
227,170,200,50,20,0,60,0.05,125,0.1,0,0.2
228,65,200,50,20,0,60,0.05,125,0.1,0,0.2
229,120,200,50,20,0,60,0.05,125,0.1,0,0.2
230,95,200,50,20,0,60,0.05,125,0.1,0,0.2
231,150,200,50,20,0,60,0.05,125,0.1,0,0.2
232,160,200,50,20,0,60,0.05,125,0.1,0,0.2
233,120,200,50,20,0,60,0.05,125,0.1,0,0.2
234,150,200,50,20,0,60,0.05,125,0.1,0,0.2
235,200,200,50,20,0,60,0.05,125,0.1,0,0.2
236,45,200,50,20,0,60,0.05,125,0.1,0,0.2
237,170,200,50,20,0,60,0.05,125,0.1,0,0.2
238,80,200,50,20,0,60,0.05,125,0.1,0,0.2
239,150,200,50,20,0,60,0.05,125,0.1,0,0.2
240,150,200,50,20,0,60,0.05,125,0.1,0,0.2
241,150,250,50,20,0,60,0.05,125,0.1,0,0.2
242,100,250,50,20,0,60,0.05,125,0.1,0,0.2
243,210,250,50,20,0,60,0.05,125,0.1,0,0.2
244,220,250,50,20,0,60,0.05,125,0.1,0,0.2
245,140,250,50,20,0,60,0.05,125,0.1,0,0.2
246,270,250,50,20,0,60,0.05,125,0.1,0,0.2
247,280,250,50,20,0,60,0.05,125,0.1,0,0.2
248,220,250,50,20,0,60,0.05,125,0.1,0,0.2
249,115,250,50,20,0,60,0.05,125,0.1,0,0.2
250,100,250,50,20,0,60,0.05,125,0.1,0,0.2
251,250,250,50,20,0,60,0.05,125,0.1,0,0.2
252,250,250,50,20,0,60,0.05,125,0.1,0,0.2
253,160,250,50,20,0,60,0.05,125,0.1,0,0.2
254,190,250,50,20,0,60,0.05,125,0.1,0,0.2
255,180,250,50,20,0,60,0.05,125,0.1,0,0.2
256,220,250,50,20,0,60,0.05,125,0.1,0,0.2
257,135,250,50,20,0,60,0.05,125,0.1,0,0.2
258,100,250,50,20,0,60,0.05,125,0.1,0,0.2
259,210,250,50,20,0,60,0.05,125,0.1,0,0.2
260,180,250,50,20,0,60,0.05,125,0.1,0,0.2
261,150,250,50,20,0,60,0.05,125,0.1,0,0.2
262,130,250,50,20,0,60,0.05,125,0.1,0,0.2
263,190,250,50,20,0,60,0.05,125,0.1,0,0.2
264,115,250,50,20,0,60,0.05,125,0.1,0,0.2
265,45,250,50,20,0,60,0.05,125,0.1,0,0.2
266,100,250,50,20,0,60,0.05,125,0.1,0,0.2
267,180,250,50,20,0,60,0.05,125,0.1,0,0.2
268,135,250,50,20,0,60,0.05,125,0.1,0,0.2
269,160,250,50,20,0,60,0.05,125,0.1,0,0.2
270,165,250,50,20,0,60,0.05,125,0.1,0,0.2
271,115,300,50,20,0,60,0.05,125,0.1,0,0.2
272,125,300,50,20,0,60,0.05,125,0.1,0,0.2
273,310,300,50,20,0,60,0.05,125,0.1,0,0.2
274,290,300,50,20,0,60,0.05,125,0.1,0,0.2
275,220,300,50,20,0,60,0.05,125,0.1,0,0.2
276,320,300,50,20,0,60,0.05,125,0.1,0,0.2
277,150,300,50,20,0,60,0.05,125,0.1,0,0.2
278,210,300,50,20,0,60,0.05,125,0.1,0,0.2
279,220,300,50,20,0,60,0.05,125,0.1,0,0.2
280,330,300,50,20,0,60,0.05,125,0.1,0,0.2
281,95,300,50,20,0,60,0.05,125,0.1,0,0.2
282,210,300,50,20,0,60,0.05,125,0.1,0,0.2
283,290,300,50,20,0,60,0.05,125,0.1,0,0.2
284,205,300,50,20,0,60,0.05,125,0.1,0,0.2
285,260,300,50,20,0,60,0.05,125,0.1,0,0.2
286,210,300,50,20,0,60,0.05,125,0.1,0,0.2
287,220,300,50,20,0,60,0.05,125,0.1,0,0.2
288,330,300,50,20,0,60,0.05,125,0.1,0,0.2
289,280,300,50,20,0,60,0.05,125,0.1,0,0.2
290,200,300,50,20,0,60,0.05,125,0.1,0,0.2
291,190,300,50,20,0,60,0.05,125,0.1,0,0.2
292,180,300,50,20,0,60,0.05,125,0.1,0,0.2
293,220,300,50,20,0,60,0.05,125,0.1,0,0.2
294,260,300,50,20,0,60,0.05,125,0.1,0,0.2
295,195,300,50,20,0,60,0.05,125,0.1,0,0.2
296,240,300,50,20,0,60,0.05,125,0.1,0,0.2
297,175,300,50,20,0,60,0.05,125,0.1,0,0.2
298,15,300,50,20,0,60,0.05,125,0.1,0,0.2
299,300,300,50,20,0,60,0.05,125,0.1,0,0.2
300,130,300,50,20,0,60,0.05,125,0.1,0,0.2
301,110,100,50,10,0,60,0.05,125,0.1,0,0.2
302,20,100,50,10,0,60,0.05,125,0.1,0,0.2
303,70,100,50,10,0,60,0.05,125,0.1,0,0.2
304,90,100,50,10,0,60,0.05,125,0.1,0,0.2
305,160,100,50,10,0,60,0.05,125,0.1,0,0.2
306,90,100,50,10,0,60,0.05,125,0.1,0,0.2
307,15,100,50,10,0,60,0.05,125,0.1,0,0.2
308,90,100,50,10,0,60,0.05,125,0.1,0,0.2
309,140,100,50,10,0,60,0.05,125,0.1,0,0.2
310,150,100,50,10,0,60,0.05,125,0.1,0,0.2
311,160,100,50,10,0,60,0.05,125,0.1,0,0.2
312,150,100,50,10,0,60,0.05,125,0.1,0,0.2
313,190,100,50,10,0,60,0.05,125,0.1,0,0.2
314,20,100,50,10,0,60,0.05,125,0.1,0,0.2
315,50,100,50,10,0,60,0.05,125,0.1,0,0.2
316,50,100,50,10,0,60,0.05,125,0.1,0,0.2
317,20,100,50,10,0,60,0.05,125,0.1,0,0.2
318,80,100,50,10,0,60,0.05,125,0.1,0,0.2
319,180,100,50,10,0,60,0.05,125,0.1,0,0.2
320,140,100,50,10,0,60,0.05,125,0.1,0,0.2
321,130,100,50,10,0,60,0.05,125,0.1,0,0.2
322,100,100,50,10,0,60,0.05,125,0.1,0,0.2
323,30,100,50,10,0,60,0.05,125,0.1,0,0.2
324,80,100,50,10,0,60,0.05,125,0.1,0,0.2
325,50,100,50,10,0,60,0.05,125,0.1,0,0.2
326,60,100,50,10,0,60,0.05,125,0.1,0,0.2
327,100,100,50,10,0,60,0.05,125,0.1,0,0.2
328,85,100,50,10,0,60,0.05,125,0.1,0,0.2
329,45,100,50,10,0,60,0.05,125,0.1,0,0.2
330,120,100,50,10,0,60,0.05,125,0.1,0,0.2
331,85,100,50,15,0,60,0.05,125,0.1,0,0.2
332,45,100,50,15,0,60,0.05,125,0.1,0,0.2
333,125,100,50,15,0,60,0.05,125,0.1,0,0.2
334,120,100,50,15,0,60,0.05,125,0.1,0,0.2
335,135,100,50,15,0,60,0.05,125,0.1,0,0.2
336,115,100,50,15,0,60,0.05,125,0.1,0,0.2
337,70,100,50,15,0,60,0.05,125,0.1,0,0.2
338,45,100,50,15,0,60,0.05,125,0.1,0,0.2
339,160,100,50,15,0,60,0.05,125,0.1,0,0.2
340,115,100,50,15,0,60,0.05,125,0.1,0,0.2
341,80,100,50,15,0,60,0.05,125,0.1,0,0.2
342,200,100,50,15,0,60,0.05,125,0.1,0,0.2
343,140,100,50,15,0,60,0.05,125,0.1,0,0.2
344,50,100,50,15,0,60,0.05,125,0.1,0,0.2
345,80,100,50,15,0,60,0.05,125,0.1,0,0.2
346,55,100,50,15,0,60,0.05,125,0.1,0,0.2
347,20,100,50,15,0,60,0.05,125,0.1,0,0.2
348,95,100,50,15,0,60,0.05,125,0.1,0,0.2
349,5,100,50,15,0,60,0.05,125,0.1,0,0.2
350,35,100,50,15,0,60,0.05,125,0.1,0,0.2
351,85,100,50,15,0,60,0.05,125,0.1,0,0.2
352,35,100,50,15,0,60,0.05,125,0.1,0,0.2
353,95,100,50,15,0,60,0.05,125,0.1,0,0.2
354,95,100,50,15,0,60,0.05,125,0.1,0,0.2
355,120,100,50,15,0,60,0.05,125,0.1,0,0.2
356,130,100,50,15,0,60,0.05,125,0.1,0,0.2
357,35,100,50,15,0,60,0.05,125,0.1,0,0.2
358,130,100,50,15,0,60,0.05,125,0.1,0,0.2
359,30,100,50,15,0,60,0.05,125,0.1,0,0.2
360,105,100,50,15,0,60,0.05,125,0.1,0,0.2
361,70,100,50,20,0,60,0.05,125,0.1,0,0.2
362,40,100,50,20,0,60,0.05,125,0.1,0,0.2
363,20,100,50,20,0,60,0.05,125,0.1,0,0.2
364,80,100,50,20,0,60,0.05,125,0.1,0,0.2
365,90,100,50,20,0,60,0.05,125,0.1,0,0.2
366,90,100,50,20,0,60,0.05,125,0.1,0,0.2
367,80,100,50,20,0,60,0.05,125,0.1,0,0.2
368,80,100,50,20,0,60,0.05,125,0.1,0,0.2
369,120,100,50,20,0,60,0.05,125,0.1,0,0.2
370,100,100,50,20,0,60,0.05,125,0.1,0,0.2
371,130,100,50,20,0,60,0.05,125,0.1,0,0.2
372,40,100,50,20,0,60,0.05,125,0.1,0,0.2
373,70,100,50,20,0,60,0.05,125,0.1,0,0.2
374,30,100,50,20,0,60,0.05,125,0.1,0,0.2
375,150,100,50,20,0,60,0.05,125,0.1,0,0.2
376,90,100,50,20,0,60,0.05,125,0.1,0,0.2
377,60,100,50,20,0,60,0.05,125,0.1,0,0.2
378,80,100,50,20,0,60,0.05,125,0.1,0,0.2
379,20,100,50,20,0,60,0.05,125,0.1,0,0.2
380,30,100,50,20,0,60,0.05,125,0.1,0,0.2
381,70,100,50,20,0,60,0.05,125,0.1,0,0.2
382,10,100,50,20,0,60,0.05,125,0.1,0,0.2
383,80,100,50,20,0,60,0.05,125,0.1,0,0.2
384,80,100,50,20,0,60,0.05,125,0.1,0,0.2
385,40,100,50,20,0,60,0.05,125,0.1,0,0.2
386,130,100,50,20,0,60,0.05,125,0.1,0,0.2
387,40,100,50,20,0,60,0.05,125,0.1,0,0.2
388,80,100,50,20,0,60,0.05,125,0.1,0,0.2
389,90,100,50,20,0,60,0.05,125,0.1,0,0.2
390,90,100,50,20,0,60,0.05,125,0.1,0,0.2
391,15,100,50,25,0,60,0.05,125,0.1,0,0.2
392,40,100,50,25,0,60,0.05,125,0.1,0,0.2
393,65,100,50,25,0,60,0.05,125,0.1,0,0.2
394,50,100,50,25,0,60,0.05,125,0.1,0,0.2
395,40,100,50,25,0,60,0.05,125,0.1,0,0.2
396,100,100,50,25,0,60,0.05,125,0.1,0,0.2
397,40,100,50,25,0,60,0.05,125,0.1,0,0.2
398,130,100,50,25,0,60,0.05,125,0.1,0,0.2
399,40,100,50,25,0,60,0.05,125,0.1,0,0.2
400,65,100,50,25,0,60,0.05,125,0.1,0,0.2
401,30,100,50,25,0,60,0.05,125,0.1,0,0.2
402,55,100,50,25,0,60,0.05,125,0.1,0,0.2
403,90,100,50,25,0,60,0.05,125,0.1,0,0.2
404,50,100,50,25,0,60,0.05,125,0.1,0,0.2
405,65,100,50,25,0,60,0.05,125,0.1,0,0.2
406,65,100,50,25,0,60,0.05,125,0.1,0,0.2
407,90,100,50,25,0,60,0.05,125,0.1,0,0.2
408,65,100,50,25,0,60,0.05,125,0.1,0,0.2
409,40,100,50,25,0,60,0.05,125,0.1,0,0.2
410,80,100,50,25,0,60,0.05,125,0.1,0,0.2
411,30,100,50,25,0,60,0.05,125,0.1,0,0.2
412,50,100,50,25,0,60,0.05,125,0.1,0,0.2
413,75,100,50,25,0,60,0.05,125,0.1,0,0.2
414,95,100,50,25,0,60,0.05,125,0.1,0,0.2
415,105,100,50,25,0,60,0.05,125,0.1,0,0.2
416,130,100,50,25,0,60,0.05,125,0.1,0,0.2
417,15,100,50,25,0,60,0.05,125,0.1,0,0.2
418,55,100,50,25,0,60,0.05,125,0.1,0,0.2
419,50,100,50,25,0,60,0.05,125,0.1,0,0.2
420,55,100,50,25,0,60,0.05,125,0.1,0,0.2
421,10,100,50,30,0,60,0.05,125,0.1,0,0.2
422,80,100,50,30,0,60,0.05,125,0.1,0,0.2
423,30,100,50,30,0,60,0.05,125,0.1,0,0.2
424,40,100,50,30,0,60,0.05,125,0.1,0,0.2
425,40,100,50,30,0,60,0.05,125,0.1,0,0.2
426,80,100,50,30,0,60,0.05,125,0.1,0,0.2
427,80,100,50,30,0,60,0.05,125,0.1,0,0.2
428,30,100,50,30,0,60,0.05,125,0.1,0,0.2
429,30,100,50,30,0,60,0.05,125,0.1,0,0.2
430,0,100,50,30,0,60,0.05,125,0.1,0,0.2
431,70,100,50,30,0,60,0.05,125,0.1,0,0.2
432,30,100,50,30,0,60,0.05,125,0.1,0,0.2
433,110,100,50,30,0,60,0.05,125,0.1,0,0.2
434,60,100,50,30,0,60,0.05,125,0.1,0,0.2
435,0,100,50,30,0,60,0.05,125,0.1,0,0.2
436,40,100,50,30,0,60,0.05,125,0.1,0,0.2
437,50,100,50,30,0,60,0.05,125,0.1,0,0.2
438,10,100,50,30,0,60,0.05,125,0.1,0,0.2
439,80,100,50,30,0,60,0.05,125,0.1,0,0.2
440,70,100,50,30,0,60,0.05,125,0.1,0,0.2
441,30,100,50,30,0,60,0.05,125,0.1,0,0.2
442,40,100,50,30,0,60,0.05,125,0.1,0,0.2
443,50,100,50,30,0,60,0.05,125,0.1,0,0.2
444,60,100,50,30,0,60,0.05,125,0.1,0,0.2
445,20,100,50,30,0,60,0.05,125,0.1,0,0.2
446,40,100,50,30,0,60,0.05,125,0.1,0,0.2
447,30,100,50,30,0,60,0.05,125,0.1,0,0.2
448,70,100,50,30,0,60,0.05,125,0.1,0,0.2
449,0,100,50,30,0,60,0.05,125,0.1,0,0.2
450,70,100,50,30,0,60,0.05,125,0.1,0,0.2
451,30,100,50,20,0,50,0.05,125,0.1,0,0.2
452,40,100,50,20,0,50,0.05,125,0.1,0,0.2
453,120,100,50,20,0,50,0.05,125,0.1,0,0.2
454,100,100,50,20,0,50,0.05,125,0.1,0,0.2
455,70,100,50,20,0,50,0.05,125,0.1,0,0.2
